model,gene_id,kegg_orthology,ecnumber,subsystem,description,isHuman,seedID,genome_accession,ncbiid,ko_description
Bacteroides_ovatus_ATCC_8483,411476.11.peg.3218,K03342,2.6.1.85,Folate metabolism, 4-amino-4-deoxychorismate synthase,False,rxn01257,GCF_000154125.1,411476,para-aminobenzoate synthetase / 4-amino-4-deoxychorismate lyase [EC:2.6.1.85 4.1.3.38]
Bacteroides_ovatus_ATCC_8483,411476.11.peg.3218,K13950,2.6.1.85,Folate metabolism, 4-amino-4-deoxychorismate synthase,False,rxn01257,GCF_000154125.1,411476,para-aminobenzoate synthetase [EC:2.6.1.85]
Bacteroides_ovatus_ATCC_8483,411476.11.peg.3218,K01656,4.1.3.27,Tryptophan metabolism,Anthranilate synthase,False,rxn00727,GCF_000154125.1,411476,anthranilate synthase / indole-3-glycerol phosphate synthase [EC:4.1.3.27 4.1.1.48]
Bacteroides_ovatus_ATCC_8483,411476.11.peg.3218,K01657,4.1.3.27,Tryptophan metabolism,Anthranilate synthase,False,rxn00727,GCF_000154125.1,411476,anthranilate synthase component I [EC:4.1.3.27]
Bacteroides_ovatus_ATCC_8483,411476.11.peg.3218,K01658,4.1.3.27,Tryptophan metabolism,Anthranilate synthase,False,rxn00727,GCF_000154125.1,411476,anthranilate synthase component II [EC:4.1.3.27]
Bacteroides_ovatus_ATCC_8483,411476.11.peg.3218,K13497,4.1.3.27,Tryptophan metabolism,Anthranilate synthase,False,rxn00727,GCF_000154125.1,411476,anthranilate synthase/phosphoribosyltransferase [EC:4.1.3.27 2.4.2.18]
Bacteroides_ovatus_ATCC_8483,411476.11.peg.3218,K13501,4.1.3.27,Tryptophan metabolism,Anthranilate synthase,False,rxn00727,GCF_000154125.1,411476,anthranilate synthase / indole-3-glycerol phosphate synthase / phosphoribosylanthranilate isomerase [EC:4.1.3.27 4.1.1.48 5.3.1.24]
Bacteroides_ovatus_ATCC_8483,411476.11.peg.3218,K13503,4.1.3.27,Tryptophan metabolism,Anthranilate synthase,False,rxn00727,GCF_000154125.1,411476,anthranilate synthase [EC:4.1.3.27]
Bacteroides_ovatus_ATCC_8483,411476.11.peg.3218,K01656,4.1.3.27,Tryptophan metabolism,Anthranilate synthase 2,False,rxn00726,GCF_000154125.1,411476,anthranilate synthase / indole-3-glycerol phosphate synthase [EC:4.1.3.27 4.1.1.48]
Bacteroides_ovatus_ATCC_8483,411476.11.peg.3218,K01657,4.1.3.27,Tryptophan metabolism,Anthranilate synthase 2,False,rxn00726,GCF_000154125.1,411476,anthranilate synthase component I [EC:4.1.3.27]
Bacteroides_ovatus_ATCC_8483,411476.11.peg.3218,K01658,4.1.3.27,Tryptophan metabolism,Anthranilate synthase 2,False,rxn00726,GCF_000154125.1,411476,anthranilate synthase component II [EC:4.1.3.27]
Bacteroides_ovatus_ATCC_8483,411476.11.peg.3218,K13497,4.1.3.27,Tryptophan metabolism,Anthranilate synthase 2,False,rxn00726,GCF_000154125.1,411476,anthranilate synthase/phosphoribosyltransferase [EC:4.1.3.27 2.4.2.18]
Bacteroides_ovatus_ATCC_8483,411476.11.peg.3218,K13501,4.1.3.27,Tryptophan metabolism,Anthranilate synthase 2,False,rxn00726,GCF_000154125.1,411476,anthranilate synthase / indole-3-glycerol phosphate synthase / phosphoribosylanthranilate isomerase [EC:4.1.3.27 4.1.1.48 5.3.1.24]
Bacteroides_ovatus_ATCC_8483,411476.11.peg.3218,K13503,4.1.3.27,Tryptophan metabolism,Anthranilate synthase 2,False,rxn00726,GCF_000154125.1,411476,anthranilate synthase [EC:4.1.3.27]
Bacteroides_ovatus_ATCC_8483,411476.11.peg.1248,K01433,3.5.1.10,Folate metabolism,Formyltetrahydrofolate deformylase,False,rxn00691,GCF_000154125.1,411476,formyltetrahydrofolate deformylase [EC:3.5.1.10]
Bacteroides_ovatus_ATCC_8483,411476.11.peg.151,K00951,2.7.6.5,Vitamin B2 metabolism,GTP diphosphokinase,False,rxn00303,GCF_000154125.1,411476,GTP pyrophosphokinase [EC:2.7.6.5]
Bacteroides_ovatus_ATCC_8483,411476.11.peg.151,K07816,2.7.6.5,Vitamin B2 metabolism,GTP diphosphokinase,False,rxn00303,GCF_000154125.1,411476,GTP pyrophosphokinase [EC:2.7.6.5]
Bacteroides_ovatus_ATCC_8483,411476.11.peg.1520,K00895,2.7.1.90,Glycolysis/gluconeogenesis,"Pyrophosphate--fructose 6-phosphate 1-phosphotransferase, beta subunit (EC 2.7.1.90)",False,rxn00551,GCF_000154125.1,411476,diphosphate-dependent phosphofructokinase [EC:2.7.1.90]
Bacteroides_ovatus_ATCC_8483,411476.11.peg.3669,K00767,2.4.2.19,NAD metabolism,Nicotinate-Nucleotide Diphosphorylase (Carboxylating),True,rxn02402,GCF_000154125.1,411476,nicotinate-nucleotide pyrophosphorylase (carboxylating) [EC:2.4.2.19]
Bacteroides_ovatus_ATCC_8483,411476.11.peg.3429,K00831,2.6.1.52,Vitamin B6 metabolism,O-Phospho-4-hydroxy-L-threonine:2-oxoglutarate aminotransferase,False,rxn03445,GCF_000154125.1,411476,phosphoserine aminotransferase [EC:2.6.1.52]
Bacteroides_ovatus_ATCC_8483,411476.11.peg.3429,K00831,2.6.1.52,"Glycine, serine, alanine, and threonine metabolism",Phosphoserine Transaminase,True,rxn02914,GCF_000154125.1,411476,phosphoserine aminotransferase [EC:2.6.1.52]
Bacteroides_fragilis_638R,862962.26.peg.4139,K00059,1.1.1.100,Fatty acid synthesis, 3-oxoacyl-[acyl-carrier-protein] reductase (n-C10:0),False,rxn05338,GCF_964238615.1,862962,3-oxoacyl-[acyl-carrier protein] reductase [EC:1.1.1.100]
Bacteroides_fragilis_638R,862962.26.peg.4139,K11533,1.1.1.100,Fatty acid synthesis, 3-oxoacyl-[acyl-carrier-protein] reductase (n-C10:0),False,rxn05338,GCF_964238615.1,862962,"fatty acid synthase, bacteria type [EC:2.3.1.-]"
Bacteroides_fragilis_638R,862962.26.peg.4139,K00665,1.1.1.100,Fatty acid synthesis, 3-oxoacyl-[acyl-carrier-protein] reductase (n-C10:0),False,rxn05338,GCF_964238615.1,862962,"fatty acid synthase, animal type [EC:2.3.1.85]"
Bacteroides_fragilis_638R,862962.26.peg.4139,K00059,1.1.1.100,Fatty acid synthesis,10-methyl-3-oxo-undecanoyl-ACPNADP+ oxidoreductase,False,rxn05422,GCF_964238615.1,862962,3-oxoacyl-[acyl-carrier protein] reductase [EC:1.1.1.100]
Bacteroides_fragilis_638R,862962.26.peg.4139,K00059,1.1.1.100,Fatty acid synthesis,10-methyl-3-oxo-dodecanoyl-ACPNADP+ oxidoreductase,False,rxn05372,GCF_964238615.1,862962,3-oxoacyl-[acyl-carrier protein] reductase [EC:1.1.1.100]
Bacteroides_fragilis_638R,862962.26.peg.4139,K00059,1.1.1.100,Fatty acid synthesis,11-methyl-3-oxo-dodecanoyl-ACPNADP+ oxidoreductase,False,rxn05397,GCF_964238615.1,862962,3-oxoacyl-[acyl-carrier protein] reductase [EC:1.1.1.100]
Bacteroides_fragilis_638R,862962.26.peg.4139,K00059,1.1.1.100,Fatty acid synthesis, 3-oxoacyl-[acyl-carrier-protein] reductase (n-C12:0),False,rxn05340,GCF_964238615.1,862962,3-oxoacyl-[acyl-carrier protein] reductase [EC:1.1.1.100]
Bacteroides_fragilis_638R,862962.26.peg.4139,K00667,1.1.1.100,Fatty acid synthesis, 3-oxoacyl-[acyl-carrier-protein] reductase (n-C12:0),False,rxn05340,GCF_964238615.1,862962,"fatty acid synthase subunit alpha, fungi type [EC:2.3.1.86]"
Bacteroides_fragilis_638R,862962.26.peg.4139,K00668,1.1.1.100,Fatty acid synthesis, 3-oxoacyl-[acyl-carrier-protein] reductase (n-C12:0),False,rxn05340,GCF_964238615.1,862962,"fatty acid synthase subunit beta, fungi type [EC:2.3.1.86]"
Bacteroides_fragilis_638R,862962.26.peg.4139,K11533,1.1.1.100,Fatty acid synthesis, 3-oxoacyl-[acyl-carrier-protein] reductase (n-C12:0),False,rxn05340,GCF_964238615.1,862962,"fatty acid synthase, bacteria type [EC:2.3.1.-]"
Bacteroides_fragilis_638R,862962.26.peg.4139,K00059,1.1.1.100,Fatty acid synthesis,12-methyl-3-oxo-tridecanoyl-ACPNADP+ oxidoreductase,False,rxn05426,GCF_964238615.1,862962,3-oxoacyl-[acyl-carrier protein] reductase [EC:1.1.1.100]
Bacteroides_fragilis_638R,862962.26.peg.4139,K00059,1.1.1.100,Fatty acid synthesis,12-methyl-3-oxo-tetra-decanoyl-ACPNADP+ oxidoreductase,False,rxn05376,GCF_964238615.1,862962,3-oxoacyl-[acyl-carrier protein] reductase [EC:1.1.1.100]
Bacteroides_fragilis_638R,862962.26.peg.4139,K00059,1.1.1.100,Fatty acid synthesis,13-methyl-3-oxo-tetra-decanoyl-ACPNADP+ oxidoreductase,False,rxn05401,GCF_964238615.1,862962,3-oxoacyl-[acyl-carrier protein] reductase [EC:1.1.1.100]
Bacteroides_fragilis_638R,862962.26.peg.4139,K00059,1.1.1.100,Fatty acid synthesis, 3-oxoacyl-[acyl-carrier-protein] reductase (n-C14:0),False,rxn05342,GCF_964238615.1,862962,3-oxoacyl-[acyl-carrier protein] reductase [EC:1.1.1.100]
Bacteroides_fragilis_638R,862962.26.peg.4139,K00667,1.1.1.100,Fatty acid synthesis, 3-oxoacyl-[acyl-carrier-protein] reductase (n-C14:0),False,rxn05342,GCF_964238615.1,862962,"fatty acid synthase subunit alpha, fungi type [EC:2.3.1.86]"
Bacteroides_fragilis_638R,862962.26.peg.4139,K11533,1.1.1.100,Fatty acid synthesis, 3-oxoacyl-[acyl-carrier-protein] reductase (n-C14:0),False,rxn05342,GCF_964238615.1,862962,"fatty acid synthase, bacteria type [EC:2.3.1.-]"
Bacteroides_fragilis_638R,862962.26.peg.4139,K00665,1.1.1.100,Fatty acid synthesis, 3-oxoacyl-[acyl-carrier-protein] reductase (n-C14:0),False,rxn05342,GCF_964238615.1,862962,"fatty acid synthase, animal type [EC:2.3.1.85]"
Bacteroides_fragilis_638R,862962.26.peg.4139,K00059,1.1.1.100,Fatty acid synthesis,14-methyl-3-oxo-pentadecanoyl-ACPNADP+ oxidoreductase,False,rxn05430,GCF_964238615.1,862962,3-oxoacyl-[acyl-carrier protein] reductase [EC:1.1.1.100]
Bacteroides_fragilis_638R,862962.26.peg.4139,K00059,1.1.1.100,Fatty acid synthesis,14-methyl-3-oxo-hexa-decanoyl-ACPNADP+ oxidoreductase,False,rxn05380,GCF_964238615.1,862962,3-oxoacyl-[acyl-carrier protein] reductase [EC:1.1.1.100]
Bacteroides_fragilis_638R,862962.26.peg.4139,K00059,1.1.1.100,Fatty acid synthesis,15-methyl-3-oxo-hexa-decanoyl-ACPNADP+ oxidoreductase,False,rxn05405,GCF_964238615.1,862962,3-oxoacyl-[acyl-carrier protein] reductase [EC:1.1.1.100]
Bacteroides_fragilis_638R,862962.26.peg.4139,K00059,1.1.1.100,Fatty acid synthesis, 3-oxoacyl-[acyl-carrier-protein] reductase (n-C16:0),False,rxn05336,GCF_964238615.1,862962,3-oxoacyl-[acyl-carrier protein] reductase [EC:1.1.1.100]
Bacteroides_fragilis_638R,862962.26.peg.4139,K00667,1.1.1.100,Fatty acid synthesis, 3-oxoacyl-[acyl-carrier-protein] reductase (n-C16:0),False,rxn05336,GCF_964238615.1,862962,"fatty acid synthase subunit alpha, fungi type [EC:2.3.1.86]"
Bacteroides_fragilis_638R,862962.26.peg.4139,K11533,1.1.1.100,Fatty acid synthesis, 3-oxoacyl-[acyl-carrier-protein] reductase (n-C16:0),False,rxn05336,GCF_964238615.1,862962,"fatty acid synthase, bacteria type [EC:2.3.1.-]"
Bacteroides_fragilis_638R,862962.26.peg.4139,K00665,1.1.1.100,Fatty acid synthesis, 3-oxoacyl-[acyl-carrier-protein] reductase (n-C16:0),False,rxn05336,GCF_964238615.1,862962,"fatty acid synthase, animal type [EC:2.3.1.85]"
Bacteroides_fragilis_638R,862962.26.peg.4139,K00059,1.1.1.100,Fatty acid synthesis, 3-oxoacyl-[acyl-carrier-protein] reductase (n-C18:0),False,rxn05461,GCF_964238615.1,862962,3-oxoacyl-[acyl-carrier protein] reductase [EC:1.1.1.100]
Bacteroides_fragilis_638R,862962.26.peg.4139,K00059,1.1.1.100,Fatty acid synthesis, 3-oxoacyl-[acyl-carrier-protein] reductase (n-C4:0),False,rxn05339,GCF_964238615.1,862962,3-oxoacyl-[acyl-carrier protein] reductase [EC:1.1.1.100]
Bacteroides_fragilis_638R,862962.26.peg.4139,K00667,1.1.1.100,Fatty acid synthesis, 3-oxoacyl-[acyl-carrier-protein] reductase (n-C4:0),False,rxn05339,GCF_964238615.1,862962,"fatty acid synthase subunit alpha, fungi type [EC:2.3.1.86]"
Bacteroides_fragilis_638R,862962.26.peg.4139,K11533,1.1.1.100,Fatty acid synthesis, 3-oxoacyl-[acyl-carrier-protein] reductase (n-C4:0),False,rxn05339,GCF_964238615.1,862962,"fatty acid synthase, bacteria type [EC:2.3.1.-]"
Bacteroides_fragilis_638R,862962.26.peg.4139,K00665,1.1.1.100,Fatty acid synthesis, 3-oxoacyl-[acyl-carrier-protein] reductase (n-C4:0),False,rxn05339,GCF_964238615.1,862962,"fatty acid synthase, animal type [EC:2.3.1.85]"
Bacteroides_fragilis_638R,862962.26.peg.4139,K00059,1.1.1.100,Fatty acid synthesis,4-methyl-3-oxo-pentanoyl-ACPNADP+ oxidoreductase,False,rxn05410,GCF_964238615.1,862962,3-oxoacyl-[acyl-carrier protein] reductase [EC:1.1.1.100]
Bacteroides_fragilis_638R,862962.26.peg.4139,K00059,1.1.1.100,Fatty acid synthesis,4-methyl-3-oxo-hexanoyl-ACPNADP+ oxidoreductase,False,rxn05360,GCF_964238615.1,862962,3-oxoacyl-[acyl-carrier protein] reductase [EC:1.1.1.100]
Bacteroides_fragilis_638R,862962.26.peg.4139,K00059,1.1.1.100,Fatty acid synthesis,5-methyl-3-oxo-hexanoyl-ACPNADP+ oxidoreductase,False,rxn05385,GCF_964238615.1,862962,3-oxoacyl-[acyl-carrier protein] reductase [EC:1.1.1.100]
Bacteroides_fragilis_638R,862962.26.peg.4139,K00059,1.1.1.100,Fatty acid synthesis, 3-oxoacyl-[acyl-carrier-protein] reductase (n-C6:0),False,rxn05337,GCF_964238615.1,862962,3-oxoacyl-[acyl-carrier protein] reductase [EC:1.1.1.100]
Bacteroides_fragilis_638R,862962.26.peg.4139,K00667,1.1.1.100,Fatty acid synthesis, 3-oxoacyl-[acyl-carrier-protein] reductase (n-C6:0),False,rxn05337,GCF_964238615.1,862962,"fatty acid synthase subunit alpha, fungi type [EC:2.3.1.86]"
Bacteroides_fragilis_638R,862962.26.peg.4139,K11533,1.1.1.100,Fatty acid synthesis, 3-oxoacyl-[acyl-carrier-protein] reductase (n-C6:0),False,rxn05337,GCF_964238615.1,862962,"fatty acid synthase, bacteria type [EC:2.3.1.-]"
Bacteroides_fragilis_638R,862962.26.peg.4139,K00665,1.1.1.100,Fatty acid synthesis, 3-oxoacyl-[acyl-carrier-protein] reductase (n-C6:0),False,rxn05337,GCF_964238615.1,862962,"fatty acid synthase, animal type [EC:2.3.1.85]"
Bacteroides_fragilis_638R,862962.26.peg.4139,K00059,1.1.1.100,Fatty acid synthesis,6-methyl-3-oxo-heptanoyl-ACPNADP+ oxidoreductase,False,rxn05414,GCF_964238615.1,862962,3-oxoacyl-[acyl-carrier protein] reductase [EC:1.1.1.100]
Bacteroides_fragilis_638R,862962.26.peg.4139,K00059,1.1.1.100,Fatty acid synthesis,6-methyl-3-oxo-octanoyl-ACPNADP+ oxidoreductase,False,rxn05364,GCF_964238615.1,862962,3-oxoacyl-[acyl-carrier protein] reductase [EC:1.1.1.100]
Bacteroides_fragilis_638R,862962.26.peg.4139,K00059,1.1.1.100,Fatty acid synthesis,7-methyl-3-oxo-octanoyl-ACPNADP+ oxidoreductase,False,rxn05389,GCF_964238615.1,862962,3-oxoacyl-[acyl-carrier protein] reductase [EC:1.1.1.100]
Bacteroides_fragilis_638R,862962.26.peg.4139,K00667,1.1.1.100,Fatty acid synthesis, 3-oxoacyl-[acyl-carrier-protein] reductase (n-C8:0),False,rxn05341,GCF_964238615.1,862962,"fatty acid synthase subunit alpha, fungi type [EC:2.3.1.86]"
Bacteroides_fragilis_638R,862962.26.peg.4139,K11533,1.1.1.100,Fatty acid synthesis, 3-oxoacyl-[acyl-carrier-protein] reductase (n-C8:0),False,rxn05341,GCF_964238615.1,862962,"fatty acid synthase, bacteria type [EC:2.3.1.-]"
Bacteroides_fragilis_638R,862962.26.peg.4139,K00665,1.1.1.100,Fatty acid synthesis, 3-oxoacyl-[acyl-carrier-protein] reductase (n-C8:0),False,rxn05341,GCF_964238615.1,862962,"fatty acid synthase, animal type [EC:2.3.1.85]"
Bacteroides_fragilis_638R,862962.26.peg.4139,K00059,1.1.1.100,Fatty acid synthesis,8-methyl-3-oxo-decanoyl-ACPNADP+ oxidoreductase,False,rxn05368,GCF_964238615.1,862962,3-oxoacyl-[acyl-carrier protein] reductase [EC:1.1.1.100]
Bacteroides_fragilis_638R,862962.26.peg.4139,K00059,1.1.1.100,Fatty acid synthesis,8-methyl-3-oxo-nonanoyl-ACPNADP+ oxidoreductase,False,rxn05418,GCF_964238615.1,862962,3-oxoacyl-[acyl-carrier protein] reductase [EC:1.1.1.100]
Bacteroides_fragilis_638R,862962.26.peg.4139,K00059,1.1.1.100,Fatty acid synthesis,9-methyl-3-oxo-decanoyl-ACPNADP+ oxidoreductase,False,rxn05393,GCF_964238615.1,862962,3-oxoacyl-[acyl-carrier protein] reductase [EC:1.1.1.100]
Bacteroides_fragilis_638R,862962.26.peg.1662,K00174,1.2.7.3,Citric acid cycle,2-oxoglutarate synthase (rev),False,rxn05939,GCF_964238615.1,862962,2-oxoglutarate/2-oxoacid ferredoxin oxidoreductase subunit alpha [EC:1.2.7.3 1.2.7.11]
Bacteroides_fragilis_638R,862962.26.peg.1662,K00175,1.2.7.3,Citric acid cycle,2-oxoglutarate synthase (rev),False,rxn05939,GCF_964238615.1,862962,2-oxoglutarate/2-oxoacid ferredoxin oxidoreductase subunit beta [EC:1.2.7.3 1.2.7.11]
Bacteroides_fragilis_638R,862962.26.peg.1662,K00176,1.2.7.3,Citric acid cycle,2-oxoglutarate synthase (rev),False,rxn05939,GCF_964238615.1,862962,2-oxoglutarate ferredoxin oxidoreductase subunit delta [EC:1.2.7.3]
Bacteroides_fragilis_638R,862962.26.peg.1662,K00177,1.2.7.3,Citric acid cycle,2-oxoglutarate synthase (rev),False,rxn05939,GCF_964238615.1,862962,2-oxoglutarate ferredoxin oxidoreductase subunit gamma [EC:1.2.7.3]
Bacteroides_fragilis_638R,862962.26.peg.3484,K00763,2.4.2.11,NAD metabolism,NAPRTase,False,rxn01265,GCF_964238615.1,862962,nicotinate phosphoribosyltransferase [EC:6.3.4.21]
Bacteroides_fragilis_638R,862962.26.peg.1578,K02851,2.7.8.33,Cell wall biosynthesis,UDP-N-acetylglucosamine:undecaprenylphosphate N-acetylglucosamine -1-phosphate transferase,False,rxn08040,GCF_964238615.1,862962,UDP-GlcNAc:undecaprenyl-phosphate/decaprenyl-phosphate GlcNAc-1-phosphate transferase [EC:2.7.8.33 2.7.8.35]
Bacteroides_fragilis_638R,862962.26.peg.1578,K01005,2.7.8.-,Cell wall biosynthesis,"Myristoyl-lipoteichoic acid synthesis (n=24), linked, N-acetylglucosamine substituted",False,rxn10308,GCF_964238615.1,862962,polyisoprenyl-teichoic acid--peptidoglycan teichoic acid transferase [EC:2.7.8.-]
Bacteroides_fragilis_638R,862962.26.peg.1578,K01005,2.7.8.-,Cell wall biosynthesis,"Palmitoyl-lipoteichoic acid synthesis (n=24), linked, N-acetylglucosamine substituted",False,rxn10307,GCF_964238615.1,862962,polyisoprenyl-teichoic acid--peptidoglycan teichoic acid transferase [EC:2.7.8.-]
Bacteroides_fragilis_638R,862962.26.peg.1578,K01005,2.7.8.-,Cell wall biosynthesis,"Stearoyl-lipoteichoic acid synthesis (n=24), linked, N-acetylglucosamine substituted",False,rxn10309,GCF_964238615.1,862962,polyisoprenyl-teichoic acid--peptidoglycan teichoic acid transferase [EC:2.7.8.-]
Bacteroides_fragilis_638R,862962.26.peg.1578,K01005,2.7.8.-,Cell wall biosynthesis,"Anteisopentadecanoyl-lipoteichoic acid synthesis (n=24), linked, N-acetylglucosamine substituted",False,rxn10314,GCF_964238615.1,862962,polyisoprenyl-teichoic acid--peptidoglycan teichoic acid transferase [EC:2.7.8.-]
Bacteroides_fragilis_638R,862962.26.peg.1578,K01005,2.7.8.-,Cell wall biosynthesis,"Anteisoheptadecanoyl-lipoteichoic acid synthesis (n=24), linked, N-acetylglucosamine substituted",False,rxn10311,GCF_964238615.1,862962,polyisoprenyl-teichoic acid--peptidoglycan teichoic acid transferase [EC:2.7.8.-]
Bacteroides_fragilis_638R,862962.26.peg.1578,K01005,2.7.8.-,Cell wall biosynthesis,"Isotetradecanoyl-lipoteichoic acid synthesis (n=24), linked, N-acetylglucosamine substituted",False,rxn10312,GCF_964238615.1,862962,polyisoprenyl-teichoic acid--peptidoglycan teichoic acid transferase [EC:2.7.8.-]
Bacteroides_fragilis_638R,862962.26.peg.1578,K01005,2.7.8.-,Cell wall biosynthesis,"Isopentadecanoyl-lipoteichoic acid synthesis (n=24), linked, N-acetylglucosamine substituted",False,rxn10313,GCF_964238615.1,862962,polyisoprenyl-teichoic acid--peptidoglycan teichoic acid transferase [EC:2.7.8.-]
Bacteroides_fragilis_638R,862962.26.peg.1578,K01005,2.7.8.-,Cell wall biosynthesis,"Isohexadecanoyl-lipoteichoic acid synthesis (n=24), linked, N-acetylglucosamine substituted",False,rxn10315,GCF_964238615.1,862962,polyisoprenyl-teichoic acid--peptidoglycan teichoic acid transferase [EC:2.7.8.-]
Bacteroides_fragilis_638R,862962.26.peg.1578,K01005,2.7.8.-,Cell wall biosynthesis,"Isoheptadecanoyl-lipoteichoic acid synthesis (n=24), linked, N-acetylglucosamine substituted",False,rxn10310,GCF_964238615.1,862962,polyisoprenyl-teichoic acid--peptidoglycan teichoic acid transferase [EC:2.7.8.-]
Bacteroides_fragilis_638R,862962.26.peg.2544,K02226,3.1.3.-,Vitamin B12 metabolism,Alpha-ribazole 5-phosphate phosphatase,False,rxn03150,GCF_964238615.1,862962,alpha-ribazole phosphatase [EC:3.1.3.73]
Bacteroides_fragilis_638R,862962.26.peg.1072,K00867,2.7.1.33,CoA synthesis,Pantothenate Kinase,True,rxn12510,GCF_964238615.1,862962,type I pantothenate kinase [EC:2.7.1.33]
Bacteroides_fragilis_638R,862962.26.peg.1072,K03525,2.7.1.33,CoA synthesis,Pantothenate Kinase,True,rxn12510,GCF_964238615.1,862962,type III pantothenate kinase [EC:2.7.1.33]
Bacteroides_fragilis_638R,862962.26.peg.1072,K09680,2.7.1.33,CoA synthesis,Pantothenate Kinase,True,rxn12510,GCF_964238615.1,862962,type II pantothenate kinase [EC:2.7.1.33]
Bacteroides_fragilis_638R,862962.26.peg.1481,K00275,1.4.3.5,Vitamin B6 metabolism,Pyridoxine 5-phosphate oxidase (anaerboic,False,,GCF_964238615.1,862962,pyridoxamine 5'-phosphate oxidase [EC:1.4.3.5]
Bacteroides_fragilis_638R,862962.26.peg.1624,K00652,2.3.1.47,Biotin metabolism, 8-amino-7-oxononanoate synthase,False,rxn02297,GCF_964238615.1,862962,8-amino-7-oxononanoate synthase [EC:2.3.1.47]
Bacteroides_fragilis_638R,862962.26.peg.312,K01928,6.3.2.13,Cell wall biosynthesis,"UDP-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2,6-diaminopimelate synthetase",False,rxn02011,GCF_964238615.1,862962,"UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase [EC:6.3.2.13]"
Bacteroides_fragilis_638R,862962.26.peg.312,K15792,6.3.2.13,Cell wall biosynthesis,"UDP-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2,6-diaminopimelate synthetase",False,rxn02011,GCF_964238615.1,862962,MurE/MurF fusion protein [EC:6.3.2.13 6.3.2.10]
Bacteroides_fragilis_638R,862962.26.peg.2768,K04042,2.3.1.157,Cell wall biosynthesis,Glucosamine-1-phosphate N-acetyltransferase,False,rxn03638,GCF_964238615.1,862962,bifunctional UDP-N-acetylglucosamine pyrophosphorylase / glucosamine-1-phosphate N-acetyltransferase [EC:2.7.7.23 2.3.1.157]
Bacteroides_fragilis_638R,862962.26.peg.2768,K00972,2.7.7.23,Aminosugar metabolism,UDP-N-Acetylglucosamine Diphosphorylase,True,rxn00293,GCF_964238615.1,862962,UDP-N-acetylglucosamine/UDP-N-acetylgalactosamine diphosphorylase [EC:2.7.7.23 2.7.7.83]
Bacteroides_fragilis_638R,862962.26.peg.2768,K04042,2.7.7.23,Aminosugar metabolism,UDP-N-Acetylglucosamine Diphosphorylase,True,rxn00293,GCF_964238615.1,862962,bifunctional UDP-N-acetylglucosamine pyrophosphorylase / glucosamine-1-phosphate N-acetyltransferase [EC:2.7.7.23 2.3.1.157]
Bacteroides_fragilis_638R,862962.26.peg.2768,K11528,2.7.7.23,Aminosugar metabolism,UDP-N-Acetylglucosamine Diphosphorylase,True,rxn00293,GCF_964238615.1,862962,UDP-N-acetylglucosamine pyrophosphorylase [EC:2.7.7.23]
Bacteroides_fragilis_638R,862962.26.peg.1390,K00287,1.5.1.3,Folate metabolism,Dihydrofolate reductase,False,rxn01602,GCF_964238615.1,862962,dihydrofolate reductase [EC:1.5.1.3]
Bacteroides_fragilis_638R,862962.26.peg.1390,K13998,1.5.1.3,Folate metabolism,Dihydrofolate reductase,False,rxn01602,GCF_964238615.1,862962,dihydrofolate reductase / thymidylate synthase [EC:1.5.1.3 2.1.1.45]
Bacteroides_fragilis_638R,862962.26.peg.1390,K13938,1.5.1.3,Folate metabolism,Dihydrofolate Reductase,True,rxn00686,GCF_964238615.1,862962,dihydromonapterin reductase / dihydrofolate reductase [EC:1.5.1.50 1.5.1.3]
